employee_id,hire_date,exit_date,exit_type,exit_reason,country,site,department,job_level,gender,age,contract_type,work_model,fte,base_salary_eur,salary_band_mid_eur,compa_ratio,tenure_months,months_since_promotion,performance_rating,engagement_score
E01087,2025-07-26,,,,DE,Munich,Operations,L1,F,28,Fixed-term,Hybrid,1.0,33850,36100,0.938,11,11,3,83
E01088,2015-11-01,,,,IT,Milan,Sales,L2,M,50,Permanent,Hybrid,1.0,33050,34100,0.969,127,22,3,83
E01089,2025-02-20,,,,PL,Krakow,Tech,L3,F,27,Permanent,Hybrid,1.0,36950,42000,0.88,16,9,3,57
E01090,2026-01-08,,,,IT,Milan,Finance,L1,F,28,Fixed-term,Onsite,1.0,28100,28600,0.983,5,5,4,57
E01091,2021-11-13,,,,DE,Munich,Finance,L1,F,29,Permanent,Hybrid,1.0,49600,41800,1.187,55,23,3,75
E01092,2017-04-12,,,,DE,Munich,Tech,L1,M,40,Fixed-term,Onsite,1.0,48550,47500,1.022,110,17,2,67
E01093,2025-10-13,,,,PL,Krakow,Customer Service,L3,F,21,Permanent,Onsite,1.0,22650,30200,0.75,8,8,2,47
E01094,2021-09-11,,,,PL,Krakow,Customer Service,L4,M,36,Fixed-term,Remote,1.0,39050,39700,0.984,57,57,4,64
E01095,2026-02-17,,,,PL,Krakow,Sales,L2,M,32,Permanent,Hybrid,1.0,24250,27600,0.879,4,4,3,74
E01096,2023-07-05,,,,IT,Milan,Sales,L2,F,28,Permanent,Hybrid,1.0,37450,34100,1.098,35,28,4,61
E01097,2023-11-17,,,,IT,Milan,Finance,L2,M,20,Permanent,Remote,1.0,35950,35800,1.004,31,31,2,62
E01098,2020-06-16,,,,PL,Krakow,Finance,L4,M,25,Fixed-term,Hybrid,1.0,44800,48500,0.924,72,31,3,56
E01099,2021-07-12,,,,IT,Milan,Customer Service,L5,M,45,Permanent,Hybrid,1.0,72200,67900,1.063,59,17,3,67
E01100,2016-02-29,,,,PL,Krakow,HR,L4,F,59,Permanent,Remote,1.0,45450,44100,1.031,124,24,4,65
E01101,2023-05-25,,,,PL,Krakow,Customer Service,L4,M,26,Permanent,Onsite,1.0,37350,39700,0.941,37,37,3,52
E01102,2025-11-24,,,,PL,Krakow,Customer Service,L2,M,46,Permanent,Remote,1.0,22300,23600,0.945,7,7,3,68
E01103,2020-07-22,,,,IT,Milan,Customer Service,L2,M,33,Permanent,Hybrid,1.0,30950,29200,1.06,71,19,4,64
E01104,2025-07-23,2025-09-16,Voluntary,Compensation,IT,Milan,Sales,L1,F,28,Fixed-term,Onsite,1.0,24700,27300,0.905,2,2,3,49
E01105,2024-05-20,,,,DE,Munich,Operations,L2,M,26,Permanent,Onsite,1.0,48100,45100,1.067,25,25,4,66
E01106,2017-11-04,,,,ES,Barcelona,Tech,L3,M,46,Permanent,Onsite,1.0,47300,50000,0.946,103,103,1,52
E01107,2024-09-02,,,,PL,Krakow,Customer Service,L1,M,28,Permanent,Remote,1.0,14950,18900,0.791,21,21,4,49
E01108,2023-09-14,,,,IT,Milan,Operations,L1,F,42,Permanent,Hybrid,1.0,25000,24700,1.012,33,16,2,64
E01109,2017-02-17,,,,PL,Krakow,Tech,L3,M,41,Permanent,Remote,1.0,45050,42000,1.073,112,25,5,55
E01110,2021-01-23,,,,PL,Krakow,Finance,L5,M,50,Permanent,Onsite,1.0,74800,67000,1.116,65,39,2,59
E01111,2012-07-24,,,,IT,Milan,HR,L4,M,50,Permanent,Onsite,1.0,53050,54600,0.972,167,167,4,56
E01112,2024-10-23,,,,PL,Krakow,Customer Service,L2,M,20,Permanent,Onsite,1.0,25300,23600,1.072,20,20,3,59
E01113,2014-04-03,,,,ES,Barcelona,Customer Service,L4,M,39,Fixed-term,Remote,1.0,54350,47200,1.151,146,146,4,52
E01114,2025-04-30,2026-02-03,Voluntary,Compensation,IT,Milan,Tech,L2,F,22,Permanent,Onsite,1.0,33350,40600,0.821,10,10,3,36
E01115,2022-12-24,,,,IT,Milan,Operations,L3,F,33,Permanent,Onsite,1.0,39600,39500,1.003,42,42,3,75
E01116,2020-11-30,,,,IT,Milan,Operations,L6,M,41,Permanent,Hybrid,1.0,94050,98800,0.952,67,67,4,66
E01117,2025-10-22,,,,PL,Krakow,Tech,L1,F,45,Permanent,Hybrid,1.0,25750,26200,0.983,8,8,3,59
E01118,2024-11-09,,,,PL,Krakow,Operations,L2,F,30,Permanent,Onsite,1.0,24900,24900,1.0,19,3,3,66
E01119,2023-08-31,,,,IT,Milan,Operations,L1,F,34,Permanent,Hybrid,1.0,25050,24700,1.014,34,34,4,82
E01120,2023-05-02,,,,IT,Milan,Operations,L1,F,38,Permanent,Hybrid,1.0,25000,24700,1.012,37,25,4,80
E01121,2025-01-17,,,,IT,Milan,Customer Service,L3,F,42,Permanent,Hybrid,1.0,39650,37400,1.06,17,17,4,80
E01122,2022-12-07,,,,PL,Krakow,Customer Service,L3,F,37,Permanent,Onsite,1.0,30650,30200,1.015,42,4,5,81
E01123,2025-11-02,,,,PL,Krakow,Tech,L1,F,35,Permanent,Hybrid,1.0,22600,26200,0.863,7,7,5,49
E01124,2017-12-13,,,,ES,Barcelona,Customer Service,L2,M,20,Fixed-term,Hybrid,1.0,31000,28100,1.103,102,102,3,56
E01125,2026-04-26,,,,DE,Munich,HR,L5,F,35,Fixed-term,Onsite,1.0,101900,110200,0.925,2,2,3,51
E01126,2020-09-07,,,,PL,Krakow,HR,L3,M,33,Fixed-term,Hybrid,1.0,34450,33600,1.025,69,69,3,57
E01127,2025-07-15,,,,IT,Milan,Sales,L1,F,32,Permanent,Remote,1.0,20700,27300,0.758,11,11,1,51
E01128,2023-01-30,2025-11-16,Voluntary,Career progression,DE,Munich,Sales,L6,M,25,Fixed-term,Hybrid,1.0,154150,159600,0.966,34,34,4,66
E01129,2025-10-14,,,,PL,Krakow,Sales,L3,M,27,Permanent,Onsite,1.0,31200,35300,0.884,8,8,3,51
E01130,2023-07-08,,,,ES,Barcelona,HR,L5,M,33,Permanent,Remote,1.0,75000,72500,1.034,35,12,3,78
E01131,2026-03-19,,,,IT,Milan,Operations,L5,M,27,Permanent,Remote,1.0,68850,71600,0.962,3,3,5,78
E01132,2024-09-09,,,,IT,Milan,Operations,L2,F,23,Permanent,Remote,1.0,28500,30900,0.922,21,21,3,74
E01133,2025-09-01,2026-05-13,Voluntary,Manager / leadership,PL,Krakow,Customer Service,L3,F,35,Fixed-term,Hybrid,1.0,28900,30200,0.957,8,8,3,65
E01134,2022-01-13,,,,IT,Milan,Operations,L4,M,40,Permanent,Hybrid,1.0,50200,51900,0.967,53,14,5,76
E01135,2024-11-20,,,,IT,Milan,Sales,L5,M,34,Permanent,Hybrid,0.8,79850,79200,1.008,19,9,4,89
E01136,2026-04-06,,,,PL,Krakow,Customer Service,L2,F,29,Permanent,Hybrid,1.0,21100,23600,0.894,2,2,2,34
E01137,2023-09-14,,,,PL,Krakow,Customer Service,L3,F,31,Fixed-term,Onsite,1.0,31350,30200,1.038,33,29,3,54
E01138,2025-05-12,2026-02-07,Voluntary,Relocation,DE,Munich,Finance,L5,M,43,Permanent,Hybrid,1.0,118450,121200,0.977,9,9,3,84
E01139,2024-01-04,,,,IT,Milan,Customer Service,L2,F,28,Permanent,Onsite,1.0,30500,29200,1.045,29,9,3,62
E01140,2015-06-07,,,,DE,Munich,HR,L5,M,59,Permanent,Remote,1.0,109950,110200,0.998,132,20,4,84
E01141,2024-12-03,,,,DE,Munich,Tech,L3,M,33,Fixed-term,Remote,0.8,82450,76000,1.085,18,18,3,73
E01142,2016-03-10,,,,DE,Munich,Finance,L3,M,43,Permanent,Hybrid,1.0,70700,66900,1.057,123,123,3,78
E01143,2025-11-14,,,,IT,Milan,Customer Service,L4,M,31,Fixed-term,Hybrid,1.0,45250,49100,0.922,7,7,3,74
E01144,2026-02-17,2026-06-07,Voluntary,Career progression,IT,Milan,Finance,L2,F,20,Fixed-term,Hybrid,1.0,29900,35800,0.835,4,4,4,59
E01145,2020-10-27,,,,ES,Barcelona,Operations,L3,F,31,Permanent,Remote,1.0,37350,38000,0.983,68,35,3,65
E01146,2012-07-19,2025-08-18,Voluntary,Compensation,PL,Krakow,Customer Service,L1,F,52,Fixed-term,Hybrid,1.0,17100,18900,0.905,157,157,3,37
E01147,2021-06-13,,,,PL,Krakow,Customer Service,L1,M,38,Permanent,Remote,1.0,19300,18900,1.021,60,38,2,51
E01148,2023-05-20,,,,ES,Barcelona,HR,L3,F,21,Fixed-term,Onsite,1.0,39350,40000,0.984,37,37,5,68
E01149,2019-04-22,,,,IT,Milan,Operations,L1,F,38,Permanent,Onsite,1.0,26700,24700,1.081,86,43,2,56
E01150,2022-03-18,,,,PL,Krakow,HR,L1,M,32,Permanent,Onsite,1.0,23000,21000,1.095,51,34,2,48
E01151,2021-10-25,,,,ES,Barcelona,Customer Service,L2,F,39,Permanent,Onsite,1.0,26250,28100,0.934,56,16,4,79
E01152,2012-07-24,2026-05-06,Voluntary,Compensation,IT,Milan,Finance,L2,F,44,Permanent,Hybrid,1.0,38800,35800,1.084,166,166,3,58
E01153,2021-12-04,,,,IT,Milan,Tech,L6,M,34,Permanent,Hybrid,1.0,135750,130000,1.044,54,54,2,61
E01154,2025-02-08,2026-02-09,Involuntary,Performance,IT,Milan,HR,L4,M,33,Fixed-term,Onsite,0.8,46250,54600,0.847,12,12,4,57
E01155,2020-07-07,,,,ES,Barcelona,Sales,L3,M,43,Permanent,Onsite,1.0,47900,42000,1.14,71,30,5,55
E01156,2025-02-28,,,,IT,Milan,Finance,L3,F,35,Fixed-term,Hybrid,1.0,36300,45800,0.793,16,16,5,63
E01157,2024-10-27,,,,PL,Krakow,HR,L2,F,25,Permanent,Hybrid,1.0,25150,26200,0.96,20,7,3,62
E01158,2021-02-13,,,,PL,Krakow,Customer Service,L4,M,33,Permanent,Hybrid,1.0,40250,39700,1.014,64,36,3,71
E01159,2026-02-02,,,,IT,Milan,Customer Service,L1,F,32,Fixed-term,Onsite,1.0,17850,23400,0.763,4,4,3,55
E01160,2020-02-15,,,,IT,Milan,Customer Service,L1,F,40,Permanent,Hybrid,1.0,20750,23400,0.887,76,76,3,28
E01161,2012-07-13,,,,IT,Milan,Operations,L2,M,55,Permanent,Hybrid,1.0,32050,30900,1.037,167,8,4,83
E01162,2023-03-16,,,,ES,Barcelona,Operations,L2,F,26,Permanent,Remote,1.0,29900,29700,1.007,39,25,3,44
E01163,2025-08-24,,,,IT,Milan,Customer Service,L2,F,20,Permanent,Onsite,1.0,26250,29200,0.899,10,10,5,68
E01164,2024-12-23,,,,IT,Milan,Customer Service,L1,M,26,Permanent,Hybrid,1.0,21700,23400,0.927,18,18,4,67
E01165,2019-04-03,2026-05-06,Voluntary,Work-life balance,DE,Munich,Customer Service,L4,M,40,Permanent,Remote,1.0,76000,71800,1.058,85,85,2,38
E01166,2026-02-23,2026-06-25,Involuntary,Restructuring,DE,Munich,Operations,L3,M,22,Fixed-term,Hybrid,1.0,48950,57800,0.847,4,4,3,63
E01167,2020-09-04,,,,DE,Munich,HR,L1,F,58,Permanent,Hybrid,1.0,38050,38000,1.001,69,39,3,68
E01168,2018-12-06,2026-02-10,Voluntary,Career progression,PL,Krakow,Customer Service,L1,F,56,Permanent,Onsite,1.0,20850,18900,1.103,86,24,4,63
E01169,2025-08-24,2026-01-15,Voluntary,Better external offer,DE,Munich,Customer Service,L5,M,20,Permanent,Onsite,1.0,88050,99200,0.888,5,5,5,53
E01170,2020-05-03,,,,IT,Milan,Customer Service,L2,M,42,Permanent,Onsite,1.0,33400,29200,1.144,73,22,3,69
E01171,2023-06-03,,,,PL,Krakow,Operations,L1,M,36,Permanent,Onsite,1.0,18750,20000,0.938,36,10,3,73
E01172,2026-02-12,,,,PL,Krakow,Tech,L2,F,38,Permanent,Remote,1.0,29500,32800,0.899,4,4,2,50
E01173,2020-12-24,,,,ES,Barcelona,Finance,L3,F,38,Permanent,Hybrid,1.0,50950,44000,1.158,66,40,3,65
E01174,2026-04-10,,,,IT,Milan,Customer Service,L5,F,36,Permanent,Remote,1.0,55300,67900,0.814,2,2,3,60
E01175,2023-05-06,,,,IT,Milan,Operations,L2,M,35,Fixed-term,Hybrid,1.0,29850,30900,0.966,37,37,4,63
E01176,2025-08-24,,,,IT,Milan,Tech,L3,M,27,Permanent,Hybrid,1.0,51750,52000,0.995,10,10,3,62
E01177,2026-01-17,,,,IT,Milan,Customer Service,L5,M,36,Permanent,Remote,1.0,73250,67900,1.079,5,5,3,58
E01178,2025-06-06,2025-10-22,Involuntary,Conduct,IT,Milan,Customer Service,L2,F,38,Permanent,Hybrid,1.0,29100,29200,0.997,4,4,3,73
E01179,2020-08-30,,,,IT,Milan,Customer Service,L3,F,44,Permanent,Hybrid,1.0,42100,37400,1.126,70,15,3,65
E01180,2022-01-17,,,,ES,Barcelona,Operations,L2,F,35,Permanent,Remote,1.0,33550,29700,1.13,53,24,3,79
E01181,2024-01-25,,,,DE,Munich,Customer Service,L1,M,32,Fixed-term,Onsite,1.0,32800,34200,0.959,29,19,5,79
E01182,2025-08-04,,,,PL,Krakow,Tech,L4,F,38,Fixed-term,Remote,1.0,50500,55100,0.917,10,10,2,55
E01183,2021-01-15,,,,PL,Krakow,Customer Service,L2,M,41,Fixed-term,Hybrid,1.0,22100,23600,0.936,65,33,2,55
E01184,2025-03-24,,,,PL,Krakow,Customer Service,L3,F,30,Permanent,Onsite,1.0,30850,30200,1.022,15,15,4,68
E01185,2018-12-05,,,,DE,Munich,Tech,L3,F,44,Fixed-term,Onsite,1.0,86800,76000,1.142,90,90,4,55
E01186,2023-01-11,,,,IT,Milan,Tech,L3,M,30,Permanent,Hybrid,1.0,52400,52000,1.008,41,30,4,67
E01187,2021-10-31,,,,IT,Milan,Operations,L2,F,43,Permanent,Hybrid,1.0,32100,30900,1.039,56,11,3,73
E01188,2017-02-14,,,,PL,Krakow,Customer Service,L1,M,42,Permanent,Onsite,1.0,20650,18900,1.093,112,112,4,61
E01189,2026-05-14,,,,IT,Milan,Sales,L3,F,25,Permanent,Remote,1.0,40200,43700,0.92,1,1,3,63
E01190,2026-01-03,,,,IT,Milan,HR,L3,F,34,Fixed-term,Onsite,1.0,34050,41600,0.819,5,5,4,60
E01191,2021-06-21,,,,PL,Krakow,Operations,L5,M,33,Permanent,Hybrid,1.0,63750,57900,1.101,60,60,3,63
E01192,2023-11-05,,,,PL,Krakow,Operations,L6,M,29,Permanent,Onsite,1.0,80350,79800,1.007,31,11,3,63
E01193,2023-05-24,,,,PL,Krakow,Operations,L1,M,46,Permanent,Hybrid,0.8,23600,20000,1.18,37,37,4,72
E01194,2025-02-28,,,,DE,Munich,Customer Service,L2,M,34,Permanent,Onsite,1.0,48950,42800,1.144,16,16,2,58
E01195,2024-04-20,,,,PL,Krakow,Finance,L1,M,28,Permanent,Onsite,1.0,27050,23100,1.171,26,26,3,53
E01196,2024-02-26,,,,PL,Krakow,Operations,L2,M,20,Permanent,Hybrid,1.0,27800,24900,1.116,28,19,3,61
E01197,2020-04-17,,,,PL,Krakow,Customer Service,L3,M,39,Fixed-term,Hybrid,1.0,32150,30200,1.065,74,3,3,79
E01198,2024-03-31,,,,DE,Munich,Operations,L2,F,40,Permanent,Remote,1.0,46500,45100,1.031,27,10,1,71
E01199,2023-09-22,,,,DE,Munich,Operations,L4,M,20,Fixed-term,Onsite,1.0,84850,75800,1.119,33,18,4,78
E01200,2026-03-06,,,,IT,Milan,Sales,L3,M,33,Fixed-term,Hybrid,0.8,45300,43700,1.037,3,3,4,52
E01201,2019-10-18,,,,DE,Munich,Sales,L3,M,39,Permanent,Onsite,1.0,58350,63800,0.915,80,32,4,45
E01202,2025-12-18,,,,IT,Milan,Operations,L1,F,30,Fixed-term,Onsite,1.0,18500,24700,0.749,6,6,4,53
E01203,2024-07-24,,,,DE,Munich,HR,L2,F,31,Permanent,Remote,1.0,42400,47500,0.893,23,23,3,41
E01204,2023-06-06,,,,PL,Krakow,Customer Service,L1,M,48,Fixed-term,Hybrid,1.0,20900,18900,1.106,36,19,1,82
E01205,2022-10-14,,,,PL,Krakow,Customer Service,L2,F,20,Permanent,Remote,1.0,28750,23600,1.218,44,44,3,55
E01206,2022-03-14,,,,IT,Milan,Customer Service,L1,M,43,Fixed-term,Hybrid,1.0,25550,23400,1.092,51,42,3,59
E01207,2025-11-07,,,,PL,Krakow,Finance,L3,M,27,Fixed-term,Remote,0.8,32000,37000,0.865,7,7,3,59
E01208,2025-01-31,,,,PL,Krakow,HR,L5,M,20,Fixed-term,Remote,1.0,58950,60900,0.968,17,17,2,71
E01209,2019-11-30,,,,PL,Krakow,Tech,L3,M,44,Permanent,Onsite,1.0,43500,42000,1.036,79,79,3,51
E01210,2025-11-11,,,,IT,Milan,Operations,L2,M,38,Permanent,Hybrid,1.0,31400,30900,1.016,7,7,1,66
E01211,2018-12-06,,,,DE,Munich,HR,L2,M,31,Permanent,Hybrid,0.8,45750,47500,0.963,90,28,4,64
E01212,2025-07-06,,,,DE,Munich,Sales,L5,F,32,Fixed-term,Hybrid,1.0,107900,115700,0.933,11,11,3,64
E01213,2021-07-24,,,,DE,Munich,Sales,L1,F,32,Permanent,Onsite,1.0,41550,39900,1.041,59,59,3,50
E01214,2016-04-06,,,,IT,Milan,Operations,L2,F,50,Fixed-term,Hybrid,1.0,29350,30900,0.95,122,122,3,52
E01215,2012-07-07,,,,PL,Krakow,Customer Service,L3,F,40,Permanent,Onsite,1.0,33650,30200,1.114,167,16,2,70
E01216,2021-04-04,,,,ES,Barcelona,Finance,L3,F,35,Permanent,Onsite,1.0,45850,44000,1.042,62,62,3,59
E01217,2012-07-19,2026-05-17,Voluntary,Work-life balance,PL,Krakow,Customer Service,L4,F,58,Permanent,Remote,1.0,46250,39700,1.165,166,13,4,53
E01218,2017-09-08,,,,PL,Krakow,Sales,L2,F,37,Permanent,Remote,1.0,29300,27600,1.062,105,105,3,64
E01219,2026-01-30,,,,DE,Munich,HR,L3,F,34,Permanent,Remote,1.0,56400,60800,0.928,5,5,3,65
E01220,2021-09-05,,,,DE,Munich,Tech,L4,M,41,Permanent,Hybrid,1.0,103850,99800,1.041,57,36,3,61
E01221,2022-05-09,,,,PL,Krakow,Tech,L2,M,33,Permanent,Hybrid,1.0,40250,32800,1.227,49,49,3,71
E01222,2025-01-11,,,,PL,Krakow,Tech,L4,M,40,Permanent,Remote,0.8,49550,55100,0.899,17,13,4,60
E01223,2023-01-15,,,,PL,Krakow,Operations,L3,F,30,Permanent,Onsite,1.0,34850,31900,1.092,41,34,3,51
E01224,2014-08-14,,,,PL,Krakow,Customer Service,L3,F,46,Permanent,Hybrid,1.0,32850,30200,1.088,142,27,2,55
E01225,2025-11-18,,,,IT,Milan,Tech,L3,M,25,Permanent,Hybrid,1.0,44900,52000,0.863,7,7,3,41
E01226,2020-12-30,,,,PL,Krakow,Finance,L2,M,43,Permanent,Hybrid,1.0,29100,28900,1.007,66,41,4,58
E01227,2012-12-27,,,,DE,Munich,Tech,L4,M,47,Permanent,Onsite,1.0,110400,99800,1.106,162,25,2,62
E01228,2024-11-01,,,,PL,Krakow,Customer Service,L4,M,36,Permanent,Hybrid,1.0,36350,39700,0.916,19,13,3,64
E01229,2026-06-25,,,,IT,Milan,Operations,L2,F,32,Fixed-term,Onsite,1.0,24900,30900,0.806,0,0,5,74
E01230,2023-04-04,2025-08-17,Voluntary,Work-life balance,IT,Milan,Customer Service,L2,M,37,Permanent,Remote,0.8,29350,29200,1.005,28,5,4,61
E01231,2023-02-11,2026-04-14,Involuntary,End of fixed-term contract,PL,Krakow,Tech,L1,F,24,Fixed-term,Onsite,1.0,27600,26200,1.053,38,38,3,73
E01232,2018-02-25,2025-08-13,Voluntary,Career progression,PL,Krakow,Customer Service,L1,M,50,Permanent,Hybrid,1.0,20150,18900,1.066,90,15,2,54
E01233,2012-08-01,,,,IT,Milan,Finance,L4,M,38,Permanent,Hybrid,1.0,51750,60100,0.861,166,166,3,43
E01234,2022-10-14,,,,DE,Munich,Customer Service,L3,F,37,Permanent,Hybrid,1.0,52800,54700,0.965,44,24,3,64
E01235,2022-04-03,,,,PL,Krakow,Sales,L4,M,42,Permanent,Hybrid,1.0,46700,46300,1.009,50,32,3,51
E01236,2024-08-21,,,,DE,Munich,Sales,L6,F,35,Permanent,Hybrid,1.0,156800,159600,0.982,22,5,3,71
E01237,2025-12-01,,,,ES,Barcelona,Customer Service,L4,M,35,Permanent,Hybrid,1.0,44800,47200,0.949,6,6,4,77
E01238,2023-03-05,,,,IT,Milan,Tech,L1,M,28,Permanent,Hybrid,1.0,29550,32500,0.909,39,14,3,46
E01239,2022-10-12,,,,PL,Krakow,Tech,L1,F,24,Permanent,Remote,1.0,24500,26200,0.935,44,34,4,55
E01240,2025-02-18,,,,IT,Milan,Tech,L5,F,28,Permanent,Hybrid,1.0,96550,94200,1.025,16,13,3,78
E01241,2024-04-18,,,,ES,Barcelona,Finance,L3,F,34,Permanent,Hybrid,1.0,45200,44000,1.027,26,12,3,68
E01242,2024-03-24,,,,IT,Milan,Tech,L1,F,33,Permanent,Onsite,1.0,32300,32500,0.994,27,27,3,56
E01243,2026-01-02,,,,IT,Milan,Operations,L3,M,35,Permanent,Hybrid,1.0,37800,39500,0.957,5,5,3,69
E01244,2025-05-10,2025-10-25,Involuntary,Conduct,IT,Milan,Operations,L2,M,40,Fixed-term,Onsite,1.0,29400,30900,0.951,5,5,4,75
E01245,2019-10-06,,,,PL,Krakow,Operations,L5,M,36,Permanent,Remote,1.0,61250,57900,1.058,80,22,3,67
E01246,2012-07-27,,,,PL,Krakow,Operations,L3,M,48,Permanent,Hybrid,1.0,29500,31900,0.925,167,24,2,68
E01247,2023-11-03,,,,IT,Milan,Sales,L3,M,36,Permanent,Hybrid,1.0,44950,43700,1.029,31,8,3,77
E01248,2025-04-06,2026-01-27,Involuntary,Conduct,ES,Barcelona,Operations,L4,M,32,Permanent,Hybrid,1.0,45150,49900,0.905,9,9,3,56
E01249,2025-10-04,,,,IT,Milan,Operations,L1,M,24,Permanent,Remote,1.0,26050,24700,1.055,8,8,3,74
E01250,2017-09-12,,,,DE,Munich,Sales,L1,F,41,Permanent,Hybrid,1.0,39450,39900,0.989,105,105,3,66
E01251,2021-12-04,,,,DE,Munich,Customer Service,L3,M,32,Fixed-term,Hybrid,1.0,57000,54700,1.042,54,29,1,70
E01252,2026-03-01,,,,IT,Milan,Sales,L1,F,25,Permanent,Hybrid,1.0,27350,27300,1.002,3,3,1,76
E01253,2024-03-11,,,,IT,Milan,Operations,L1,M,27,Permanent,Remote,1.0,26200,24700,1.061,27,13,2,62
E01254,2020-07-25,,,,DE,Munich,Tech,L2,M,33,Permanent,Hybrid,1.0,62200,59400,1.047,71,27,3,61
E01255,2021-11-18,,,,DE,Munich,Tech,L3,M,39,Permanent,Hybrid,1.0,92550,76000,1.218,55,39,4,65
E01256,2025-04-22,,,,DE,Munich,Customer Service,L2,M,20,Fixed-term,Hybrid,1.0,37050,42800,0.866,14,11,4,56
E01257,2025-09-21,2025-10-04,Voluntary,Manager / leadership,ES,Barcelona,Operations,L2,M,23,Fixed-term,Hybrid,1.0,25450,29700,0.857,1,1,4,56
E01258,2024-10-23,,,,PL,Krakow,Customer Service,L4,M,20,Permanent,Onsite,0.8,39650,39700,0.999,20,7,3,56
E01259,2026-01-22,,,,DE,Munich,HR,L2,F,25,Permanent,Onsite,0.8,37600,47500,0.792,5,5,3,47
E01260,2023-04-05,,,,DE,Munich,Operations,L3,M,23,Permanent,Remote,1.0,56150,57800,0.971,38,11,4,74
E01261,2024-07-10,,,,IT,Milan,Customer Service,L2,F,33,Permanent,Hybrid,1.0,26350,29200,0.902,23,20,3,44
E01262,2026-06-15,,,,IT,Milan,HR,L1,F,29,Permanent,Onsite,1.0,20650,26000,0.794,0,0,3,58
E01263,2023-03-09,,,,ES,Barcelona,Finance,L2,M,32,Permanent,Hybrid,1.0,30200,34400,0.878,39,16,3,63
E01264,2025-05-09,,,,IT,Milan,Customer Service,L1,F,33,Permanent,Hybrid,1.0,26350,23400,1.126,13,13,3,69
E01265,2025-04-30,,,,IT,Milan,Tech,L4,M,30,Permanent,Remote,1.0,66550,68200,0.976,14,14,4,76
E01266,2023-10-01,,,,PL,Krakow,Customer Service,L2,M,27,Permanent,Hybrid,1.0,27050,23600,1.146,32,28,1,68
E01267,2022-11-03,,,,PL,Krakow,Tech,L4,M,33,Permanent,Hybrid,1.0,57950,55100,1.052,43,28,2,64
E01268,2020-02-05,,,,PL,Krakow,Sales,L2,F,45,Permanent,Hybrid,1.0,29250,27600,1.06,76,16,3,79
E01269,2012-07-23,,,,DE,Munich,Customer Service,L4,M,52,Permanent,Remote,1.0,74150,71800,1.033,167,167,3,43
E01270,2025-03-13,,,,IT,Milan,Tech,L1,M,20,Permanent,Hybrid,1.0,28000,32500,0.862,15,14,3,56
E01271,2025-04-20,,,,IT,Milan,Customer Service,L2,M,35,Permanent,Hybrid,1.0,30600,29200,1.048,14,6,4,60
E01272,2016-08-06,,,,PL,Krakow,Operations,L2,M,38,Permanent,Hybrid,1.0,24150,24900,0.97,118,24,5,72
E01273,2024-03-27,,,,PL,Krakow,Customer Service,L4,M,28,Permanent,Remote,1.0,39300,39700,0.99,27,27,3,57
E01274,2023-05-26,,,,PL,Krakow,Operations,L2,F,30,Permanent,Hybrid,1.0,24300,24900,0.976,37,37,3,64
E01275,2021-03-05,,,,IT,Milan,Tech,L2,M,29,Permanent,Hybrid,1.0,40550,40600,0.999,63,63,1,61
E01276,2025-11-20,,,,IT,Milan,Customer Service,L2,F,28,Fixed-term,Remote,1.0,24950,29200,0.854,7,7,2,43
E01277,2025-09-19,,,,PL,Krakow,Tech,L3,M,41,Permanent,Onsite,1.0,39650,42000,0.944,9,9,2,66
E01278,2025-03-16,,,,PL,Krakow,Customer Service,L2,M,38,Permanent,Hybrid,1.0,20450,23600,0.867,15,4,3,57
E01279,2024-10-25,,,,DE,Munich,Finance,L6,F,32,Permanent,Onsite,1.0,168550,167200,1.008,20,8,3,70
E01280,2026-01-18,2026-04-21,Voluntary,Work-life balance,PL,Krakow,Tech,L1,F,32,Permanent,Hybrid,1.0,20950,26200,0.8,3,3,3,76
E01281,2026-02-06,2026-06-18,Voluntary,Manager / leadership,PL,Krakow,Operations,L1,M,39,Fixed-term,Onsite,1.0,15150,20000,0.757,4,4,3,37
E01282,2019-01-16,,,,PL,Krakow,Sales,L3,F,38,Fixed-term,Onsite,1.0,34150,35300,0.967,89,18,3,90
E01283,2024-03-09,,,,IT,Milan,Finance,L6,M,40,Permanent,Hybrid,1.0,119600,114400,1.045,27,27,3,48
E01284,2017-10-21,,,,ES,Barcelona,Operations,L3,F,46,Permanent,Onsite,1.0,40300,38000,1.061,104,11,4,80
E01285,2025-02-22,2026-01-01,Voluntary,Work-life balance,PL,Krakow,Customer Service,L4,F,22,Fixed-term,Hybrid,1.0,36300,39700,0.914,11,5,4,52
E01286,2024-10-11,,,,DE,Munich,Sales,L2,M,24,Permanent,Onsite,1.0,41650,49900,0.835,20,14,3,56
E01287,2023-06-08,,,,ES,Barcelona,Customer Service,L3,F,47,Permanent,Hybrid,1.0,39450,36000,1.096,36,21,2,62
E01288,2023-02-03,,,,PL,Krakow,Operations,L1,M,33,Permanent,Hybrid,1.0,22950,20000,1.147,40,26,3,54
E01289,2025-07-06,,,,IT,Milan,Sales,L3,M,27,Fixed-term,Hybrid,1.0,42050,43700,0.962,11,11,1,68
E01290,2019-11-20,,,,IT,Milan,Sales,L5,F,43,Permanent,Hybrid,1.0,89050,79200,1.124,79,30,5,63
E01291,2026-03-09,,,,PL,Krakow,Customer Service,L2,F,23,Fixed-term,Hybrid,1.0,22000,23600,0.932,3,3,4,74
